dateRep,cases,deaths,countriesAndTerritories,popData2020
22/03/2021,191.0,1.0,Malta,514564
05/07/2020,1.0,0.0,Latvia,1907675
12/09/2021,283.0,0.0,Slovenia,2095861
14/09/2020,65.0,3.0,Croatia,4058165
30/09/2021,1208.0,11.0,Latvia,1907675
24/12/2020,21634.0,290.0,France,67320216
02/05/2021,5461.0,3.0,Netherlands,17407585
21/08/2021,1106.0,2.0,Austria,8901064
17/03/2021,818.0,12.0,Latvia,1907675
07/05/2020,1401.0,274.0,Italy,59641488
08/01/2021,8763.0,333.0,Poland,37958138
24/04/2020,444.0,34.0,Portugal,10295909
15/05/2021,157.0,0.0,Cyprus,888005
23/04/2020,60.0,6.0,Austria,8901064
21/01/2021,7574.0,152.0,Czechia,10693939
01/08/2021,19600.0,18.0,France,67320216
14/06/2021,127.0,5.0,Slovakia,5457873
23/07/2021,444.0,1.0,Sweden,10327589
01/11/2021,5425.0,52.0,Greece,10718565
08/04/2021,622.0,2.0,Cyprus,888005
04/07/2020,1.0,0.0,Latvia,1907675
20/04/2020,2051.0,547.0,France,67320216
04/11/2021,1382.0,4.0,Portugal,10295909
31/12/2021,20110.0,0.0,Ireland,4964440
09/01/2021,1170.0,17.0,Latvia,1907675
25/07/2020,0.0,0.0,Liechtenstein,38747
25/09/2021,3519.0,50.0,Italy,59641488
22/07/2021,58.0,1.0,Slovenia,2095861
16/06/2020,4.0,0.0,Lithuania,2794090
27/07/2021,256.0,0.0,Czechia,10693939
29/12/2020,325.0,4.0,Luxembourg,626108
04/03/2020,3.0,0.0,Denmark,5822763
27/07/2020,209.0,1.0,Netherlands,17407585
14/05/2021,926.0,41.0,Croatia,4058165
28/07/2021,74.0,4.0,Hungary,9769526
04/02/2021,1069.0,25.0,Greece,10718565
09/12/2021,36.0,2.0,Liechtenstein,38747
07/12/2021,7254.0,99.0,Greece,10718565
02/10/2021,1147.0,8.0,Belgium,11522440
04/04/2021,22958.0,204.0,Poland,37958138
26/03/2020,170.0,2.0,Poland,37958138
03/12/2020,4534.0,48.0,Croatia,4058165
28/04/2020,0.0,0.0,Iceland,364134
19/06/2021,1.0,0.0,Liechtenstein,38747
23/04/2020,0.0,0.0,Liechtenstein,38747
14/03/2021,5953.0,24.0,Netherlands,17407585
01/04/2021,486.0,2.0,Finland,5525292
28/05/2020,8.0,3.0,Bulgaria,6951482
19/04/2021,403.0,0.0,Ireland,4964440
26/08/2021,1403.0,2.0,Austria,8901064
28/06/2020,1.0,0.0,Lithuania,2794090
04/05/2020,729.0,41.0,Germany,83166711
12/10/2020,256.0,0.0,Finland,5525292
07/02/2021,4072.0,72.0,Slovakia,5457873
07/09/2020,132.0,0.0,Norway,5367580
12/12/2020,1581.0,87.0,Belgium,11522440
09/11/2021,14583.0,63.0,Czechia,10693939
27/07/2021,3979.0,3.0,Netherlands,17407585
10/06/2020,294.0,5.0,Portugal,10295909
18/02/2021,9074.0,274.0,Poland,37958138
31/07/2021,68.0,0.0,Slovakia,5457873
12/03/2020,60.0,0.0,Finland,5525292
21/07/2020,40.0,0.0,Denmark,5822763
12/10/2020,4189.0,59.0,Germany,83166711
08/02/2021,4182.0,241.0,Germany,83166711
12/06/2020,352.0,11.0,Germany,83166711
17/05/2021,836.0,1.0,Denmark,5822763
01/10/2021,1127.0,4.0,Latvia,1907675
02/11/2021,11714.0,20.0,Belgium,11522440
14/02/2021,198.0,19.0,Croatia,4058165
22/10/2021,1642.0,8.0,Estonia,1328976
03/05/2021,481.0,7.0,Cyprus,888005
19/07/2020,0.0,0.0,Estonia,1328976
06/11/2021,2097.0,10.0,Denmark,5822763
07/11/2021,4283.0,52.0,Greece,10718565
18/04/2020,2569.0,642.0,France,67320216
23/06/2021,396.0,5.0,Belgium,11522440
01/03/2020,3.0,0.0,Czechia,10693939
24/10/2021,5005.0,4.0,France,67320216
15/02/2020,0.0,0.0,Lithuania,2794090
11/06/2021,319.0,0.0,Ireland,4964440
21/05/2020,13.0,0.0,Lithuania,2794090
12/09/2020,302.0,2.0,Greece,10718565
25/01/2021,1.0,0.0,Liechtenstein,38747
10/05/2020,28.0,3.0,Czechia,10693939
03/04/2021,3403.0,18.0,Sweden,10327589
17/07/2021,2554.0,7.0,Greece,10718565
22/04/2020,0.0,0.0,Denmark,5822763
03/11/2020,3989.0,84.0,Hungary,9769526
05/10/2020,734.0,13.0,Portugal,10295909
16/07/2021,61.0,0.0,Slovenia,2095861
20/04/2021,13.0,0.0,Liechtenstein,38747
10/02/2021,1482.0,17.0,Greece,10718565
18/02/2020,0.0,0.0,Sweden,10327589
24/07/2021,301.0,1.0,Finland,5525292
29/11/2021,4603.0,0.0,Ireland,4964440
25/12/2021,0.0,,Iceland,364134
10/03/2021,642.0,22.0,Portugal,10295909
26/07/2021,74.0,0.0,Poland,37958138
12/05/2020,234.0,19.0,Portugal,10295909
21/08/2020,25.0,0.0,Finland,5525292
16/12/2020,10.0,0.0,Iceland,364134
13/10/2020,408.0,6.0,Greece,10718565
13/11/2020,16.0,1.0,Iceland,364134
08/05/2020,553.0,9.0,Portugal,10295909
14/02/2021,221.0,12.0,Lithuania,2794090
04/08/2021,466.0,1.0,Lithuania,2794090
28/11/2021,3339.0,64.0,Croatia,4058165
10/02/2021,10278.0,306.0,Germany,83166711
05/01/2021,2625.0,63.0,Belgium,11522440
28/01/2021,882.0,17.0,Lithuania,2794090
12/10/2020,112.0,1.0,Lithuania,2794090
06/05/2020,0.0,0.0,Liechtenstein,38747
27/11/2021,919.0,17.0,Latvia,1907675
09/08/2020,2.0,0.0,Latvia,1907675
11/07/2021,16.0,2.0,Bulgaria,6951482
25/07/2021,727.0,2.0,Cyprus,888005
23/08/2021,476.0,1.0,Slovenia,2095861
01/04/2021,3.0,0.0,Liechtenstein,38747
02/10/2020,11014.0,132.0,Spain,47332614
15/08/2020,0.0,0.0,Liechtenstein,38747
23/02/2021,10180.0,219.0,Germany,83166711
05/09/2020,5.0,0.0,Cyprus,888005
17/07/2020,312.0,3.0,Portugal,10295909
08/10/2020,,0.0,Iceland,364134
08/05/2020,2.0,0.0,Cyprus,888005
26/02/2020,78.0,2.0,Italy,59641488
22/02/2021,180.0,1.0,Luxembourg,626108
12/04/2021,4729.0,43.0,Belgium,11522440
29/08/2020,195.0,6.0,Belgium,11522440
31/03/2020,1035.0,20.0,Portugal,10295909
10/10/2020,3517.0,59.0,Romania,19328838
02/06/2021,348.0,7.0,Latvia,1907675
20/02/2021,419.0,7.0,Slovenia,2095861
04/03/2021,460.0,39.0,Ireland,4964440
28/08/2020,36.0,0.0,Lithuania,2794090
17/08/2020,3.0,0.0,Liechtenstein,38747
09/08/2020,4070.0,18.0,Spain,47332614
06/07/2020,112.0,1.0,Belgium,11522440
22/03/2021,4467.0,53.0,Bulgaria,6951482
08/10/2020,542.0,1.0,Croatia,4058165
07/09/2020,1.0,0.0,Latvia,1907675
22/09/2020,333.0,8.0,Greece,10718565
02/02/2021,128.0,0.0,Cyprus,888005
16/11/2021,16611.0,282.0,Poland,37958138
16/04/2020,2277.0,487.0,Spain,47332614
06/09/2020,7071.0,3.0,France,67320216
26/04/2021,502.0,1.0,Norway,5367580
03/06/2021,8161.0,70.0,France,67320216
24/03/2021,1891.0,20.0,Croatia,4058165
23/08/2021,774.0,1.0,Denmark,5822763
15/10/2021,2142.0,12.0,Latvia,1907675
01/08/2021,1.0,0.0,Sweden,10327589
15/07/2020,130.0,1.0,Austria,8901064
22/12/2020,2557.0,82.0,Austria,8901064
11/07/2020,752.0,6.0,France,67320216
12/09/2020,415.0,2.0,Austria,8901064
29/05/2021,1116.0,16.0,Belgium,11522440
05/02/2021,1172.0,19.0,Greece,10718565
05/12/2020,5525.0,193.0,Hungary,9769526
06/04/2021,6812.0,13.0,Sweden,10327589
25/07/2020,16.0,1.0,Slovenia,2095861
06/09/2020,25.0,0.0,Slovenia,2095861
14/11/2021,12496.0,17.0,France,67320216
29/09/2021,669.0,4.0,Finland,5525292
02/12/2020,6547.0,71.0,Sweden,10327589
25/05/2020,10.0,0.0,Estonia,1328976
08/08/2021,59.0,2.0,Malta,514564
09/09/2021,10969.0,114.0,France,67320216
13/07/2021,146.0,0.0,Norway,5367580
30/09/2020,95.0,0.0,Latvia,1907675
09/04/2020,42.0,1.0,Lithuania,2794090
03/04/2020,602.0,80.0,Sweden,10327589
01/09/2021,648.0,1.0,Finland,5525292
30/06/2021,5.0,0.0,Malta,514564
26/09/2021,250.0,0.0,Czechia,10693939
04/06/2021,2275.0,14.0,Germany,83166711
05/05/2020,1104.0,330.0,France,67320216
12/02/2021,247.0,0.0,Norway,5367580
28/01/2021,16432.0,303.0,Portugal,10295909
26/07/2020,13.0,0.0,Latvia,1907675
23/11/2020,3146.0,60.0,Bulgaria,6951482
15/03/2021,612.0,2.0,Denmark,5822763
02/02/2021,397.0,15.0,Denmark,5822763
12/10/2021,1456.0,0.0,Ireland,4964440
24/04/2021,109.0,1.0,Luxembourg,626108
09/09/2020,248.0,3.0,Greece,10718565
22/06/2021,122.0,0.0,Cyprus,888005
04/11/2021,8749.0,20.0,Slovakia,5457873
23/10/2021,1498.0,8.0,Slovenia,2095861
30/03/2020,285.0,8.0,Ireland,4964440
30/01/2020,0.0,0.0,Czechia,10693939
04/12/2021,10982.0,109.0,Czechia,10693939
13/03/2020,20.0,0.0,Ireland,4964440
06/11/2020,60486.0,828.0,France,67320216
18/10/2020,1474.0,33.0,Hungary,9769526
31/07/2020,45.0,0.0,Slovakia,5457873
13/03/2020,32.0,,Iceland,364134
14/05/2020,10.0,1.0,Greece,10718565
03/02/2021,719.0,36.0,Bulgaria,6951482
20/07/2020,12.0,1.0,Finland,5525292
06/05/2020,46.0,10.0,Hungary,9769526
04/01/2021,6110.0,6.0,Ireland,4964440
07/03/2021,182.0,5.0,Malta,514564
21/10/2020,1571.0,3.0,Sweden,10327589
01/12/2021,1939.0,25.0,Lithuania,2794090
20/07/2021,145.0,3.0,Bulgaria,6951482
07/01/2021,867.0,59.0,Bulgaria,6951482
22/10/2020,3270.0,16.0,Portugal,10295909
19/11/2021,22972.0,113.0,Czechia,10693939
02/08/2020,1.0,0.0,Estonia,1328976
19/05/2021,231.0,6.0,Finland,5525292
27/08/2020,11.0,0.0,Cyprus,888005
31/03/2021,410.0,6.0,Ireland,4964440
19/06/2020,6.0,0.0,Lithuania,2794090
13/02/2021,279.0,4.0,Finland,5525292
21/05/2020,7.0,0.0,Estonia,1328976
21/08/2020,42.0,1.0,Lithuania,2794090
21/02/2021,35.0,1.0,Luxembourg,626108
12/11/2020,5564.0,28.0,Sweden,10327589
23/04/2021,506.0,1.0,Portugal,10295909
28/12/2020,2093.0,58.0,Portugal,10295909
15/11/2020,211.0,0.0,Estonia,1328976
21/03/2020,41.0,0.0,Slovakia,5457873
28/06/2020,0.0,0.0,Iceland,364134
05/06/2020,10.0,0.0,Lithuania,2794090
11/04/2021,470.0,0.0,Cyprus,888005
22/07/2020,0.0,0.0,Cyprus,888005
17/10/2021,1689.0,27.0,Greece,10718565
28/04/2020,0.0,0.0,Denmark,5822763
26/03/2021,7740.0,155.0,Czechia,10693939
13/03/2021,29759.0,169.0,France,67320216
02/12/2021,712.0,19.0,Latvia,1907675
28/08/2021,330.0,2.0,Estonia,1328976
28/06/2020,415.0,23.0,Sweden,10327589
29/03/2021,9094.0,360.0,France,67320216
18/04/2020,49.0,0.0,Norway,5367580
28/02/2021,3452.0,74.0,Germany,83166711
05/08/2021,143.0,0.0,Slovenia,2095861
27/11/2020,5751.0,81.0,Netherlands,17407585
04/10/2021,219.0,7.0,Croatia,4058165
21/08/2021,2125.0,0.0,Ireland,4964440
14/09/2021,4.0,0.0,Liechtenstein,38747
26/09/2020,325.0,2.0,Sweden,10327589
07/04/2020,1515.0,276.0,Belgium,11522440
16/05/2020,67.0,6.0,Denmark,5822763
08/08/2021,537.0,0.0,Finland,5525292
30/06/2021,863.0,1.0,Germany,83166711
20/09/2021,2405.0,44.0,Italy,59641488
08/08/2021,389.0,4.0,Cyprus,888005
25/05/2020,213.0,8.0,Netherlands,17407585
15/02/2021,1337.0,46.0,Hungary,9769526
12/02/2021,622.0,17.0,Lithuania,2794090
07/06/2020,53.0,12.0,Belgium,11522440
05/10/2020,374.0,2.0,Sweden,10327589
26/05/2021,80.0,1.0,Luxembourg,626108
01/12/2021,4670.0,17.0,Portugal,10295909
13/08/2021,82.0,0.0,Iceland,364134
14/02/2021,1.0,0.0,Liechtenstein,38747
17/02/2021,1899.0,29.0,Austria,8901064
22/04/2021,2483.0,27.0,Austria,8901064
19/11/2020,,0.0,Iceland,364134
28/07/2020,9.0,1.0,Finland,5525292
11/07/2021,609.0,0.0,Denmark,5822763
05/03/2021,23507.0,439.0,France,67320216
20/12/2021,4788.0,0.0,Ireland,4964440
07/05/2021,19124.0,251.0,France,67320216
02/02/2021,2676.0,111.0,Romania,19328838
18/03/2021,3070.0,45.0,Greece,10718565
11/07/2020,22.0,2.0,Ireland,4964440
10/09/2021,2323.0,7.0,Belgium,11522440
17/07/2020,2.0,0.0,Cyprus,888005
29/05/2021,3348.0,83.0,Italy,59641488
24/05/2020,1.0,1.0,Latvia,1907675
01/10/2020,633.0,1.0,Sweden,10327589
27/11/2020,6462.0,65.0,Sweden,10327589
31/01/2020,3.0,0.0,Spain,47332614
29/03/2021,1084.0,6.0,Slovenia,2095861
16/07/2021,2895.0,11.0,Italy,59641488
20/08/2020,27.0,0.0,Finland,5525292
16/11/2020,393.0,1.0,Finland,5525292
11/05/2020,683.0,122.0,Spain,47332614
31/05/2021,2.0,0.0,Malta,514564
25/12/2021,917.0,1.0,Malta,514564
30/09/2021,2050.0,87.0,Bulgaria,6951482
09/01/2021,4403.0,86.0,Romania,19328838
13/10/2020,7332.0,38.0,Netherlands,17407585
02/06/2020,3.0,0.0,Slovakia,5457873
06/09/2021,1765.0,47.0,Greece,10718565
27/03/2020,5977.0,264.0,Germany,83166711
27/06/2021,45.0,3.0,Croatia,4058165
29/03/2021,1202.0,16.0,Estonia,1328976
09/10/2021,1413.0,2.0,Slovakia,5457873
30/10/2020,6546.0,103.0,Romania,19328838
06/04/2021,993.0,10.0,Estonia,1328976
02/05/2020,620.0,36.0,Germany,83166711
03/06/2020,417.0,39.0,Spain,47332614
28/08/2021,4740.0,71.0,Spain,47332614
02/10/2020,333.0,7.0,Croatia,4058165
15/04/2021,487.0,5.0,Estonia,1328976
21/06/2021,4490.0,19.0,Spain,47332614
01/09/2021,56.0,0.0,Iceland,364134
02/03/2021,691.0,38.0,Portugal,10295909
19/10/2021,5934.0,39.0,France,67320216
23/11/2020,4207.0,130.0,Romania,19328838
04/04/2020,63.0,3.0,Estonia,1328976
16/04/2021,36442.0,331.0,France,67320216
10/01/2021,3082.0,62.0,Romania,19328838
25/09/2020,763.0,3.0,Austria,8901064
27/09/2020,22.0,0.0,Latvia,1907675
02/05/2020,203.0,16.0,Portugal,10295909
01/02/2021,1006.0,10.0,Ireland,4964440
10/02/2021,676.0,2.0,Estonia,1328976
26/04/2020,4.0,1.0,Estonia,1328976
01/10/2021,1809.0,8.0,Austria,8901064
12/03/2020,98.0,1.0,Austria,8901064
16/03/2020,226.0,2.0,Austria,8901064
31/05/2020,257.0,31.0,France,67320216
05/03/2020,10.0,,Iceland,364134
13/02/2021,13523.0,311.0,Italy,59641488
29/03/2020,3076.0,166.0,Germany,83166711
15/09/2021,1835.0,7.0,Croatia,4058165
26/09/2021,0.0,0.0,Hungary,9769526
15/07/2020,2.0,0.0,Iceland,364134
20/05/2021,497.0,3.0,Latvia,1907675
08/03/2021,4818.0,116.0,Slovakia,5457873
26/03/2021,35145.0,445.0,Poland,37958138
21/10/2021,17.0,0.0,Malta,514564
03/05/2021,35.0,0.0,Malta,514564
13/12/2020,2504.0,87.0,Austria,8901064
04/06/2020,361.0,2.0,Poland,37958138
04/04/2021,283.0,7.0,Slovenia,2095861
09/02/2021,9091.0,304.0,Germany,83166711
16/08/2021,3669.0,24.0,Italy,59641488
29/04/2020,75.0,5.0,Czechia,10693939
03/09/2021,310.0,0.0,Czechia,10693939
04/04/2020,922.0,270.0,Belgium,11522440
09/05/2020,11.0,4.0,Norway,5367580
30/03/2021,8652.0,171.0,Czechia,10693939
01/06/2021,44.0,1.0,Luxembourg,626108
01/07/2020,3.0,1.0,Lithuania,2794090
21/08/2020,91.0,0.0,Slovakia,5457873
03/06/2021,196.0,84.0,Romania,19328838
29/12/2021,15034.0,34.0,Belgium,11522440
25/02/2021,608.0,34.0,Ireland,4964440
10/06/2020,0.0,0.0,Iceland,364134
01/03/2020,4.0,0.0,Austria,8901064
18/03/2021,562.0,8.0,Lithuania,2794090
01/12/2020,2682.0,110.0,Belgium,11522440
22/05/2021,523.0,0.0,Portugal,10295909
02/07/2021,724.0,3.0,Belgium,11522440
11/12/2021,53720.0,65.0,France,67320216
04/05/2021,726.0,137.0,Hungary,9769526
05/10/2021,45.0,0.0,Iceland,364134
29/11/2020,228.0,0.0,Norway,5367580
31/08/2020,222.0,1.0,Austria,8901064
22/04/2020,0.0,0.0,Liechtenstein,38747
20/10/2021,3162.0,23.0,Croatia,4058165
28/10/2021,4357.0,26.0,Czechia,10693939
08/02/2021,430.0,0.0,Denmark,5822763
09/07/2020,7.0,0.0,Lithuania,2794090
23/06/2021,91.0,8.0,Hungary,9769526
05/05/2020,1075.0,236.0,Italy,59641488
07/10/2021,954.0,4.0,Estonia,1328976
20/04/2021,482.0,5.0,Estonia,1328976
11/03/2020,207.0,1.0,Denmark,5822763
20/07/2021,517.0,0.0,Sweden,10327589
23/11/2020,1387.0,84.0,Greece,10718565
05/02/2021,2411.0,56.0,Belgium,11522440
13/06/2021,69.0,2.0,Slovakia,5457873
13/12/2020,182.0,7.0,Luxembourg,626108
29/03/2020,106.0,4.0,Norway,5367580
28/08/2021,1004.0,43.0,Bulgaria,6951482
15/07/2020,109.0,1.0,Netherlands,17407585
17/09/2020,10.0,0.0,Cyprus,888005
05/10/2021,1124.0,0.0,Ireland,4964440
07/08/2020,14.0,0.0,Cyprus,888005
07/05/2021,1435.0,33.0,Croatia,4058165
02/03/2021,336.0,3.0,Malta,514564
01/08/2021,1603.0,10.0,Greece,10718565
25/11/2020,15362.0,674.0,Poland,37958138
11/06/2020,9.0,0.0,Finland,5525292
27/08/2020,1541.0,1.0,Germany,83166711
16/09/2020,174.0,7.0,Bulgaria,6951482
25/09/2020,255.0,6.0,Bulgaria,6951482
02/10/2021,1254.0,8.0,Slovakia,5457873
12/04/2021,7.0,0.0,Iceland,364134
21/12/2020,621.0,1.0,Norway,5367580
29/09/2021,2166.0,7.0,Belgium,11522440
25/04/2021,612.0,1.0,Denmark,5822763
15/06/2021,1040.0,1.0,Netherlands,17407585
09/10/2020,482.0,0.0,Denmark,5822763
03/08/2020,106.0,0.0,Portugal,10295909
09/08/2020,3.0,0.0,Slovakia,5457873
04/10/2020,26.0,1.0,Luxembourg,626108
06/01/2021,7832.0,17.0,Ireland,4964440
05/06/2021,211.0,13.0,Croatia,4058165
25/10/2020,15518.0,195.0,Spain,47332614
28/09/2020,9186.0,141.0,Spain,47332614
13/11/2020,467.0,7.0,Ireland,4964440
06/08/2021,108.0,0.0,Croatia,4058165
02/08/2020,1192.0,1.0,France,67320216
10/12/2021,5087.0,103.0,Greece,10718565
16/11/2021,2138.0,3.0,Norway,5367580
09/08/2020,0.0,0.0,Denmark,5822763
27/07/2021,117.0,0.0,Iceland,364134
06/11/2020,11546.0,217.0,Czechia,10693939
29/07/2020,703.0,3.0,Belgium,11522440
22/11/2021,1550.0,154.0,Romania,19328838
02/01/2021,3466.0,156.0,France,67320216
07/03/2020,336.0,0.0,France,67320216
18/03/2020,8899.0,246.0,Spain,47332614
16/07/2020,19.0,0.0,Slovenia,2095861
13/04/2020,333.0,17.0,Romania,19328838
11/03/2021,3493.0,26.0,Belgium,11522440
18/08/2021,8761.0,44.0,Germany,83166711
21/08/2021,398.0,0.0,Finland,5525292
20/11/2021,5959.0,0.0,Ireland,4964440
04/12/2020,712.0,6.0,Luxembourg,626108
11/12/2020,6460.0,168.0,Romania,19328838
17/06/2020,1.0,0.0,Slovakia,5457873
20/11/2021,22678.0,23.0,France,67320216
07/03/2021,6.0,0.0,Iceland,364134
06/11/2020,2890.0,34.0,Croatia,4058165
20/04/2020,748.0,65.0,Netherlands,17407585
12/11/2020,3082.0,32.0,Croatia,4058165
16/10/2020,94.0,0.0,Cyprus,888005
22/12/2020,3692.0,35.0,Lithuania,2794090
19/09/2020,1002.0,12.0,Poland,37958138
04/12/2020,560.0,0.0,Estonia,1328976
15/09/2021,768.0,21.0,Poland,37958138
26/04/2021,220.0,4.0,Latvia,1907675
09/03/2020,94.0,,Belgium,11522440
02/06/2021,724.0,1.0,Portugal,10295909
26/07/2020,8.0,0.0,Finland,5525292
04/08/2021,502.0,5.0,Norway,5367580
29/11/2020,998.0,6.0,Denmark,5822763
08/10/2021,2277.0,22.0,Greece,10718565
16/07/2021,28211.0,37.0,Spain,47332614
28/11/2021,337.0,2.0,Cyprus,888005
06/03/2021,465.0,0.0,Norway,5367580
27/11/2021,1796.0,0.0,Norway,5367580
27/05/2020,4.0,1.0,Latvia,1907675
08/09/2021,1382.0,3.0,Norway,5367580
24/12/2020,21159.0,711.0,Germany,83166711
05/04/2020,3203.0,750.0,Spain,47332614
07/07/2021,281.0,1.0,Czechia,10693939
15/12/2021,537.0,1.0,Luxembourg,626108
26/04/2021,6226.0,14.0,Netherlands,17407585
10/11/2021,12749.0,26.0,Belgium,11522440
25/08/2021,7150.0,104.0,Spain,47332614
08/08/2020,4.0,0.0,Estonia,1328976
24/07/2020,155.0,0.0,Netherlands,17407585
09/07/2021,34.0,1.0,Latvia,1907675
13/02/2021,1.0,0.0,Liechtenstein,38747
06/07/2020,69.0,0.0,Austria,8901064
01/10/2021,2148.0,6.0,Belgium,11522440
13/09/2021,28.0,0.0,Iceland,364134
23/08/2020,35.0,0.0,Malta,514564
05/10/2020,209.0,0.0,Norway,5367580
07/05/2020,785.0,80.0,Sweden,10327589
24/09/2021,1007.0,5.0,Slovenia,2095861
01/11/2020,16214.0,268.0,Spain,47332614
22/07/2020,4.0,0.0,Latvia,1907675
15/07/2021,1518.0,2.0,Germany,83166711
16/05/2020,51.0,1.0,Czechia,10693939
07/02/2021,8336.0,382.0,Spain,47332614
07/08/2020,380.0,2.0,Sweden,10327589
16/04/2020,0.0,0.0,Denmark,5822763
06/09/2020,3.0,0.0,Latvia,1907675
21/12/2021,13057.0,17.0,Denmark,5822763
26/07/2021,88.0,0.0,Luxembourg,626108
10/06/2021,729.0,3.0,Sweden,10327589
16/09/2020,104.0,0.0,Slovenia,2095861
17/10/2020,88.0,0.0,Norway,5367580
06/09/2021,648.0,9.0,Hungary,9769526
27/12/2021,9284.0,66.0,Greece,10718565
17/10/2020,1251.0,8.0,Ireland,4964440
06/09/2020,7529.0,61.0,Spain,47332614
11/09/2021,62.0,0.0,Luxembourg,626108
06/11/2020,37802.0,446.0,Italy,59641488
14/08/2020,235.0,2.0,Portugal,10295909
07/04/2021,425.0,4.0,Finland,5525292
10/05/2020,0.0,0.0,Denmark,5822763
18/08/2021,689.0,1.0,Norway,5367580
15/10/2020,950.0,25.0,Hungary,9769526
19/09/2020,667.0,0.0,Austria,8901064
30/11/2021,63.0,0.0,Liechtenstein,38747
18/09/2021,951.0,79.0,Bulgaria,6951482
30/08/2020,41.0,0.0,Slovakia,5457873
16/04/2021,3229.0,66.0,Czechia,10693939
22/10/2021,16670.0,170.0,Germany,83166711
01/05/2020,327.0,27.0,Romania,19328838
06/06/2020,2.0,0.0,Malta,514564
17/06/2021,131.0,2.0,Austria,8901064
03/02/2021,1150.0,27.0,Greece,10718565
08/02/2021,2257.0,30.0,Netherlands,17407585
31/10/2021,1546.0,11.0,Spain,47332614
24/11/2021,1984.0,22.0,Lithuania,2794090
28/02/2020,238.0,4.0,Italy,59641488
03/04/2020,0.0,0.0,Denmark,5822763
13/07/2020,19.0,1.0,Norway,5367580
24/12/2020,772.0,99.0,Bulgaria,6951482
29/11/2020,739.0,69.0,Bulgaria,6951482
13/02/2020,0.0,0.0,France,67320216
14/11/2020,4836.0,107.0,Hungary,9769526
20/09/2021,2359.0,41.0,Spain,47332614
01/09/2020,207.0,5.0,Greece,10718565
31/05/2020,1.0,0.0,Cyprus,888005
10/05/2020,279.0,73.0,Sweden,10327589
11/09/2020,282.0,3.0,Greece,10718565
05/01/2021,7546.0,93.0,Sweden,10327589
01/09/2020,550.0,19.0,Poland,37958138
15/03/2021,5256.0,25.0,Belgium,11522440
12/07/2021,2063.0,10.0,Greece,10718565
28/04/2021,274.0,2.0,Finland,5525292
27/12/2021,11429.0,12.0,Netherlands,17407585
04/03/2021,6278.0,152.0,Hungary,9769526
09/01/2021,19976.0,483.0,Italy,59641488
24/07/2020,2.0,0.0,Cyprus,888005
11/03/2020,175.0,,Norway,5367580
23/11/2020,3334.0,91.0,Hungary,9769526
18/11/2021,7270.0,63.0,Croatia,4058165
22/04/2021,6250.0,16.0,Sweden,10327589
07/02/2021,340.0,3.0,Estonia,1328976
09/05/2021,1145.0,98.0,Hungary,9769526
10/07/2021,157.0,0.0,Czechia,10693939
09/08/2020,463.0,2.0,Italy,59641488
24/09/2020,193.0,2.0,Slovenia,2095861
25/08/2021,12718.0,59.0,Germany,83166711
27/02/2021,7868.0,193.0,Czechia,10693939
19/11/2020,564.0,6.0,Norway,5367580
29/04/2020,183.0,25.0,Portugal,10295909
18/12/2021,291.0,0.0,Malta,514564
10/08/2020,16.0,0.0,Slovakia,5457873
13/08/2020,325.0,6.0,Portugal,10295909
28/03/2021,4439.0,117.0,Romania,19328838
06/08/2020,69.0,6.0,Ireland,4964440
07/09/2020,102.0,0.0,Ireland,4964440
25/02/2021,5062.0,197.0,Spain,47332614
14/03/2020,9.0,0.0,Latvia,1907675
24/04/2020,53.0,11.0,Norway,5367580
22/06/2020,68.0,0.0,Netherlands,17407585
09/08/2021,669.0,0.0,Norway,5367580
15/04/2020,33.0,0.0,Luxembourg,626108
18/08/2020,8.0,0.0,Cyprus,888005
17/08/2020,707.0,7.0,Belgium,11522440
03/02/2021,1267.0,23.0,Slovenia,2095861
13/02/2021,506.0,33.0,Bulgaria,6951482
17/05/2020,272.0,10.0,Poland,37958138
18/07/2021,34.0,0.0,Estonia,1328976
14/12/2021,5953.0,130.0,Greece,10718565
26/12/2021,838.0,52.0,Bulgaria,6951482
24/02/2020,0.0,0.0,France,67320216
30/01/2021,785.0,14.0,Latvia,1907675
21/02/2021,1599.0,21.0,Sweden,10327589
10/06/2020,1437.0,39.0,Sweden,10327589
13/07/2021,83.0,0.0,Slovenia,2095861
24/07/2021,175.0,0.0,Norway,5367580
22/04/2021,2885.0,46.0,Croatia,4058165
20/04/2020,12.0,0.0,Latvia,1907675
11/08/2020,551.0,12.0,Poland,37958138
11/03/2021,362.0,9.0,Lithuania,2794090
23/03/2020,36.0,1.0,Slovenia,2095861
12/10/2020,4307.0,70.0,Czechia,10693939
11/04/2020,1029.0,288.0,Belgium,11522440
03/10/2021,83.0,0.0,Cyprus,888005
15/08/2020,156.0,0.0,Austria,8901064
11/02/2020,0.0,0.0,Finland,5525292
15/11/2021,10979.0,37.0,Austria,8901064
07/10/2021,19.0,0.0,Malta,514564
02/04/2020,28.0,0.0,Bulgaria,6951482
13/11/2020,7016.0,93.0,Austria,8901064
12/05/2020,0.0,0.0,Liechtenstein,38747
16/07/2021,64.0,0.0,Estonia,1328976
07/08/2020,771.0,7.0,Belgium,11522440
13/11/2021,7712.0,52.0,Slovakia,5457873
29/10/2020,19853.0,269.0,Germany,83166711
20/05/2020,4.0,0.0,Latvia,1907675
